;image;car_name;car_info;price_in_byn;price_in_usd;city;date
102;https://avcdn.av.by/advertpreview/0002/8124/2029.jpg;BMW 5 серия G30, G31;2018 г.автомат, 2.0 л, дизель, седан199 000 км;97 758 р.;≈ 30 900 $;Минск;11 января
103;https://avcdn.av.by/advertpreview/0002/8175/7695.jpg;Volkswagen Multivan T6;2018 г.робот, 2.0 л, дизель, микроавтобус пассажирский130 000 км;161 349 р.;≈ 51 000 $;Минск;13 января
104;https://avcdn.av.by/advertpreview/0002/2580/5104.jpg;BMW 3 серия F30,F31 · Рестайлинг;2018 г.автомат, 2.0 л, бензин, седан70 000 км;81 465 р.;≈ 25 750 $;Минск;31 июля 2023
105;https://avcdn.av.by/advertpreview/0002/8120/7406.jpg;Audi Q5 FY;2018 г.робот, 2.0 л, бензин, внедорожник 5 дв.61 000 км;101 555 р.;≈ 32 100 $;Минск;11 января
106;https://avcdn.av.by/advertpreview/0002/6770/0856.jpg;Honda CR-V V;2018 г.вариатор, 1.5 л, бензин, внедорожник 5 дв.150 000 км;71 025 р.;≈ 22 450 $;Минск;18 сентября 2022
107;https://avcdn.av.by/advertpreview/0002/8422/2335.jpg;Ford Edge II · Рестайлинг;2018 г.автомат, 2.0 л, бензин, внедорожник 5 дв.70 000 км;80 991 р.;≈ 25 600 $;Могилев;час назад
108;https://avcdn.av.by/advertpreview/0002/0206/3083.jpg;Mercedes-Benz E-Класс W213, S213, C238, A238;2018 г.автомат, 2.0 л, дизель, универсал205 000 км;94 911 р.;≈ 30 000 $;Молодечно;13 мая 2023
109;https://avcdn.av.by/advertpreview/0002/6102/2925.jpg;Peugeot 3008 II;2018 г.автомат, 1.5 л, дизель, внедорожник 5 дв.154 600 км;68 810 р.;≈ 21 750 $;Минск;5 ноября 2023
110;https://avcdn.av.by/advertpreview/0002/8075/1257.jpg;Renault Koleos II;2018 г.механика, 1.6 л, дизель, внедорожник 5 дв.88 000 км;78 618 р.;≈ 24 850 $;Минск;10 января
111;https://avcdn.av.by/advertpreview/0002/5480/5679.jpg;Renault Espace V, 7 мест;2018 г.робот, 1.6 л, дизель, минивэн114 000 км;80 674 р.;≈ 25 500 $;Гродно;22 октября 2023
112;https://avcdn.av.by/advertpreview/0002/6658/7800.jpg;Volkswagen Multivan T6;2018 г.робот, 2.0 л, дизель, микроавтобус пассажирский104 500 км;126 545 р.;≈ 39 999 $;Брест;5 дней назад
113;https://avcdn.av.by/advertpreview/0002/5355/3271.jpg;Volkswagen Jetta VII;2018 г.автомат, 1.4 л, бензин, седан68 000 км;71 816 р.;≈ 22 700 $;Брест;18 октября 2023
114;https://avcdn.av.by/advertpreview/0002/5699/0690.jpg;Audi A6 C8;2018 г.автомат, 3.0 л, дизель, универсал200 000 км;110 726 р.;≈ 34 999 $;Минск;29 октября 2023
115;https://avcdn.av.by/advertpreview/0002/7469/1904.jpg;Volkswagen Tiguan II, 7 мест;2018 г.автомат, 2.0 л, бензин, внедорожник 5 дв.44 600 км;71 341 р.;≈ 22 550 $;Минск;17 декабря 2023
